open,high,low,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,average_price,price_change,target_close
1196.13,1204.67,1190.57,117762.0685,141014996.655708,233151,60055.5007,71918680.428805,1197.62,4.209999999999809,1214.0
1200.33,1224.29,1193.0,252794.14,306657437.527479,330000,123469.9434,149737175.610595,1208.645,13.670000000000073,1214.55
1213.99,1219.89,1204.93,205519.4944,249325343.252245,296709,97873.3515,118760573.010809,1212.41,0.5599999999999454,1256.9
1214.56,1272.6,1212.71,457799.6648,571805761.1580551,526420,236858.3427,295758154.621164,1242.655,42.340000000000146,1251.24
1256.91,1259.95,1242.81,272805.33,341379819.27811,339445,137396.5629,171968288.82744,1251.38,-5.670000000000073,1269.14
1251.25,1276.7,1236.0,342344.2023,429648347.11260307,444840,172277.4922,216252876.922836,1256.35,17.8900000000001,1264.07
1269.13,1271.09,1261.3,129474.2884,163760550.011656,242794,64457.8749,81530432.005823,1266.195,-5.060000000000173,1290.16
1264.06,1296.0,1257.77,213636.7848,271373377.530058,341498,113501.533,144256844.746569,1276.885,26.100000000000136,1320.39
1290.15,1344.91,1285.44,581727.6968,766640085.9303969,667559,290264.2976,382393990.07095695,1315.1750000000002,30.24000000000001,1335.62
1320.4,1347.69,1316.8,459660.2307,611680590.741332,467419,223763.8926,297762851.611724,1332.245,15.2199999999998,1389.39
1335.63,1398.0,1321.04,472465.9556,635118946.429521,534745,235594.2237,316751892.101341,1359.52,53.75999999999999,1415.92
1389.4,1438.0,1361.92,877712.4492,1231660847.868249,873540,438919.3883,616089439.700554,1399.96,26.519999999999982,1451.2
1415.91,1464.0,1401.03,499377.8649,709963291.541629,670535,259443.2548,368821974.14258707,1432.5149999999999,35.289999999999964,1549.9
1451.21,1599.98,1449.14,940691.7774,1444283818.189171,1187799,482842.2219,741178178.5772231,1524.56,98.69000000000005,1552.52
1549.91,1566.66,1516.03,387832.7138,596626752.2978431,590180,192499.6889,296178077.150001,1541.345,2.6099999999999,1576.94
1552.52,1604.5,1521.31,574622.8953,897953752.929984,802443,283353.4366,442958606.02847904,1562.905,24.420000000000073,1565.57
1576.94,1609.0,1541.15,506771.7219,797552620.1873369,703325,253800.4618,399512238.70172095,1575.075,-11.370000000000118,1511.43
1565.56,1610.0,1501.39,752534.8857,1172243167.729863,913587,379449.3465,591240910.364482,1555.6950000000002,-54.12999999999988,1551.09
1511.44,1564.43,1509.15,308679.4645,473220810.93493,477203,157860.3364,242038742.951305,1536.79,39.649999999999864,1658.52
1551.09,1669.9,1542.02,440570.9974,702227917.870663,710633,230258.0214,367212821.33223695,1605.96,107.43000000000006,1626.66
1658.53,1679.26,1616.21,494248.6009,815990095.346851,648695,242585.2946,400675000.350255,1647.7350000000001,-31.86999999999989,1627.44
1626.65,1663.89,1604.0,431729.6909,703883818.6174049,550009,216146.2179,352401960.260315,1633.9450000000002,0.7899999999999636,1626.29
1627.43,1648.09,1585.29,407267.1156,662442276.006642,602844,203026.4669,330314516.706953,1616.69,-1.1400000000001,1555.97
1626.28,1641.46,1535.0,462275.3243,742483248.778448,664260,219529.2586,352794905.892124,1588.23,-70.30999999999995,1611.94
1555.97,1641.0,1518.0,646474.9166,1010958308.523259,832576,336800.3351,527017728.01554894,1579.5,55.97000000000003,1601.09
1611.95,1632.84,1577.43,532777.8466,856294452.549072,661710,255584.4969,410800055.45538,1605.135,-10.860000000000127,1597.62
1601.08,1621.0,1552.54,512093.3875,810894459.592812,721339,271725.69,430230772.25918,1586.77,-3.4600000000000364,1572.1
1597.61,1606.83,1555.99,313675.6574,496009423.632769,461988,159807.553,252625590.628539,1581.4099999999999,-25.50999999999999,1644.72
1572.1,1660.0,1566.33,551767.9134,892135111.0285101,747055,281776.0177,455478541.95457697,1613.165,72.62000000000012,1566.2
1644.73,1647.53,1535.0,595055.3281,945663093.9181169,783703,287321.0407,456477684.329537,1591.2649999999999,-78.52999999999997,1585.33
1566.21,1605.18,1561.63,348856.6751,550862274.1476929,565125,173798.9667,274479554.846062,1583.4050000000002,19.11999999999989,1641.68
1585.32,1647.77,1555.18,474617.1709,757974339.888151,795274,246070.2217,393191559.89692,1601.475,56.36000000000013,1643.12
1641.67,1714.68,1626.85,629188.8874,1052104526.872657,939545,314689.8073,526350550.18805,1670.7649999999999,1.449999999999818,1663.52
1643.12,1676.0,1625.93,464815.032,766949169.4304221,714675,229573.0449,378846983.90134096,1650.9650000000001,20.40000000000009,1666.38
1663.52,1695.29,1645.43,308227.1295,514857995.985798,559308,153457.142,256353550.305223,1670.3600000000001,2.8600000000001273,1629.02
1666.39,1673.81,1609.3,413579.6748,680127291.926744,680427,198540.8776,326481458.836427,1641.5549999999998,-37.37000000000012,1614.29
1629.01,1658.56,1605.01,384119.4197,626831152.687586,636588,191802.7932,313101318.539597,1631.7849999999999,-14.720000000000027,1671.03
1614.28,1678.37,1613.14,451922.4,743635216.728552,746572,234924.0525,386597449.582718,1645.755,56.75,1650.43
1671.03,1697.91,1630.47,417966.2539,695793337.577435,671033,205938.1207,342878805.538366,1664.19,-20.59999999999991,1545.35
1650.42,1656.17,1524.4,658011.6964,1054014372.583392,973879,317244.9366,508466128.352034,1590.285,-105.07000000000016,1513.06
1545.35,1555.01,1490.0,484654.2199,743164643.511499,682215,220852.4958,338760669.128763,1522.505,-32.289999999999964,1538.51
1513.05,1543.0,1505.0,289691.5708,440657107.728338,440506,141579.8991,215368016.233777,1524.0,25.460000000000036,1514.83
1538.5,1548.02,1493.08,286758.374,438014692.308034,490609,134744.9765,205825023.574182,1520.55,-23.670000000000073,1505.24
1514.82,1526.1,1461.93,643152.3904,959644223.335073,788402,306701.2995,457512045.48224705,1494.0149999999999,-9.579999999999927,1555.71
1505.25,1569.0,1482.66,668964.3768,1021642935.313975,861338,329786.2183,503918880.17247295,1525.83,50.460000000000036,1674.92
1555.7,1680.0,1542.55,581207.8586,928452953.9450489,852734,303747.759,485366943.877121,1611.275,119.22000000000003,1637.84
1674.92,1742.97,1633.72,832723.6731,1408096156.866216,1220762,422120.2495,714045600.344282,1688.345,-37.080000000000155,1693.87
1637.83,1722.0,1630.51,579934.663,970891863.058295,940022,298275.5336,499403199.621222,1676.255,56.039999999999964,1691.62
1693.81,1713.13,1679.77,267305.7813,452969773.61025,457982,131392.3667,222669375.870258,1696.45,-2.1900000000000546,1679.75
1691.62,1726.59,1666.14,401023.0477,680092027.331298,634114,198379.91,336553647.754587,1696.365,-11.86999999999989,1703.27
1679.74,1719.89,1650.56,451314.8335,765198951.9635769,752116,233136.761,395372679.440455,1685.225,23.529999999999973,1659.76
1703.27,1716.66,1636.3,520354.4688,874136698.2845911,837901,261067.8341,438651496.248602,1676.48,-43.50999999999999,1643.14
1659.77,1666.95,1595.07,528875.4809,861982489.016571,887617,261477.2949,426091167.735719,1631.01,-16.62999999999988,1650.53
1643.15,1679.0,1628.75,501305.9717,829754759.565515,849095,250058.0952,413918144.47803295,1653.875,7.379999999999882,1607.8
1650.52,1664.66,1575.64,512515.4982,831164574.11824,829249,244939.4562,397377091.02658,1620.15,-42.72000000000003,1594.58
1607.8,1608.98,1557.33,290188.0391,462128193.10439295,532834,144096.2347,229488719.31488,1583.155,-13.220000000000027,1641.36
1594.58,1651.26,1587.76,308607.9941,499002379.52012897,544008,153077.9388,247588746.299513,1619.51,46.77999999999997,1633.45
1641.37,1665.22,1608.0,431861.4129,707841123.057607,679771,215202.8928,352736478.154143,1636.6100000000001,-7.919999999999845,1605.23
1633.45,1647.52,1596.66,393523.1647,640150766.3112049,626287,192261.4758,312879269.16716,1622.0900000000001,-28.220000000000027,1665.22
1605.24,1669.72,1595.0,474456.8235,780632253.606366,725546,233810.6993,384611475.602082,1632.3600000000001,59.98000000000002,1647.86
1665.23,1677.86,1619.18,423023.8082,694364877.504408,644400,209908.348,344522660.652602,1648.52,-17.37000000000012,1569.45
1647.86,1649.25,1544.39,742816.5976,1166573996.744236,1008133,356042.8657,558918754.5663351,1596.8200000000002,-78.40999999999985,1566.73
1569.45,1577.53,1549.12,237640.2606,371865636.794456,442158,114523.6396,179242456.92659,1563.3249999999998,-2.7200000000000273,1564.58
1566.74,1588.77,1553.05,299240.7415,469729098.462738,505034,146252.8571,229586295.581382,1570.9099999999999,-2.160000000000082,1565.84
1564.57,1583.49,1554.44,307709.3011,482146763.966397,495130,151429.2666,237315661.183636,1568.9650000000001,1.2699999999999818,1561.96
1565.84,1584.49,1536.14,437947.9032,682865640.744412,601157,222838.1714,347497907.936122,1560.315,-3.8799999999998818,1532.38
1561.95,1570.89,1523.61,460101.7658,714552395.9932791,647197,227125.8414,352776402.72266,1547.25,-29.569999999999936,1437.32
1532.38,1546.45,1408.0,718485.1364,1072396877.907578,914935,340420.8159,508749569.094812,1477.225,-95.06000000000017,1426.44
1437.32,1439.43,1368.39,960262.4509,1353741388.827259,1155209,462418.6232,651918990.291944,1403.91,-10.879999999999882,1471.97
1426.43,1478.07,1408.4,1374859.6201,1987926852.348374,1467256,674055.1504,975054688.5093609,1443.2350000000001,45.539999999999964,1580.33
1471.93,1594.19,1448.3,1002355.0929,1506839740.469654,1253899,507616.3281,763938923.683043,1521.245,108.39999999999986,1673.45
1580.33,1693.49,1565.0,1228063.6053,1992277884.7963407,1671283,631386.3058,1024622574.37087,1629.245,93.12000000000012,1699.4
1673.44,1780.02,1655.24,1283321.2355,2195733827.910122,1750035,666065.6812,1139199433.36359,1717.63,25.960000000000036,1649.96
1699.41,1716.9,1611.0,963142.4833,1602460705.895695,1388384,463785.2099,771970600.2694019,1663.95,-49.450000000000045,1673.73
1649.95,1691.42,1632.18,627985.6119,1040043241.140285,1004406,325261.1993,538689586.4326351,1661.8000000000002,23.779999999999973,1789.27
1673.73,1800.0,1662.65,907528.2825,1569265196.452905,1293055,476255.4948,824016896.5697341,1731.325,115.53999999999996,1758.84
1789.26,1841.0,1747.47,711614.731,1280189359.424549,1115890,353131.9671,635373026.202565,1794.2350000000001,-30.420000000000073,1780.68
1758.84,1841.36,1757.92,541131.8908,972006261.580209,919093,275030.1756,494016367.25881904,1799.6399999999999,21.840000000000146,1732.78
1780.67,1803.05,1722.0,682848.1248,1205036446.951221,1083767,346231.4658,611012606.1727049,1762.525,-47.8900000000001,1801.23
1732.77,1835.0,1717.01,742348.4999,1324018564.211035,1166036,399394.246,712603682.2600249,1776.005,68.46000000000004,1734.33
1801.23,1819.98,1710.12,891287.6009,1581074700.20938,1286030,432312.7267,767322678.0655991,1765.05,-66.90000000000009,1813.79
1734.34,1857.16,1729.35,732061.103,1312199315.577505,1074713,388644.191,697106769.812962,1793.255,79.45000000000005,1749.57
1813.78,1818.99,1726.4,564770.1417,1001546184.532135,855600,283157.3494,502222091.71024704,1772.6950000000002,-64.21000000000004,1741.88
1749.57,1763.23,1713.09,355679.3743,620341997.183512,620651,174749.2834,304837439.681757,1738.1599999999999,-7.689999999999827,1773.88
1741.88,1801.0,1739.31,354933.2372,627660488.27267,592618,178518.2669,315691892.319254,1770.155,32.0,1715.22
1773.88,1780.48,1686.13,570563.5023,987197970.21984,810253,274628.4302,475175903.710224,1733.305,-58.66000000000008,1772.99
1715.21,1795.73,1701.13,536511.3973,935507384.1496781,766887,286377.2164,499476096.824357,1748.43,57.77999999999997,1793.07
1773.0,1827.99,1772.48,536865.5972,967342311.0822339,810500,283946.5459,511607922.31168306,1800.2350000000001,20.069999999999936,1793.61
1793.06,1829.69,1763.0,579690.0394,1039397383.7804,876484,299825.6561,537640857.627622,1796.345,0.5499999999999545,1821.52
1793.6,1847.28,1777.91,554525.4762,1006896937.025254,902956,289189.755,525237162.94212705,1812.595,27.920000000000073,1820.79
1821.52,1842.83,1807.81,272904.9674,497460628.07619107,579259,138942.8139,253278130.995171,1825.32,-0.7300000000000182,1794.51
1820.8,1824.81,1771.7,322122.9385,580909276.164171,637705,162593.2236,293256522.063042,1798.255,-26.289999999999964,1810.51
1794.51,1839.99,1762.77,628503.6619,1131436800.437073,1098681,318256.9181,573104096.04297,1801.38,16.0,1870.37
1810.51,1891.91,1802.01,622208.6411,1151551698.653268,1087425,324318.0474,599946499.3590231,1846.96,59.8599999999999,1908.69
1870.38,1942.98,1864.58,548595.5155,1045846831.791563,1077031,281338.725,536320635.934765,1903.78,38.309999999999945,1872.41
1908.68,1909.91,1853.7,396241.4352,743618300.024,916688,190334.8978,357167485.352436,1881.805,-36.26999999999998,1863.72
1872.41,1882.61,1841.46,284256.4873,528718750.378566,829061,143802.1285,267474497.282928,1862.0349999999999,-8.690000000000055,1848.82
1863.73,1879.38,1847.0,197905.5407,368792680.929658,902787,97213.2882,181198387.334433,1863.19,-14.910000000000082,1858.92
1848.82,1873.99,1824.01,287131.3079,529878494.840373,953458,146393.8295,270125898.843105,1849.0,10.100000000000136,1910.2
1858.91,1918.79,1846.4,434739.7984,816212712.862947,586284,218877.8586,410947350.79718,1882.595,51.289999999999964,1889.86
1910.21,1937.37,1881.11,405203.4892,774389695.845932,590527,209441.7172,400266668.51136094,1909.2399999999998,-20.350000000000136,1917.39
1889.86,1933.0,1852.65,630844.4186,1195663632.078732,801456,318566.1128,603818547.582894,1892.825,27.5300000000002,2012.01
1917.4,2023.0,1899.55,676164.5188,1333377092.124591,911569,358627.7444,706952043.883102,1961.275,94.6099999999999,2099.99
2012.0,2128.76,2009.22,896307.3934,1877719501.123732,1182309,463960.1556,971826170.9948311,2068.9900000000002,87.98999999999978,2090.6
2099.99,2111.85,2071.13,321823.7851,674260851.49151,505299,159120.98,333402759.039286,2091.49,-9.389999999999873,2118.67
2090.61,2141.54,2072.72,319880.4393,673034613.415835,529231,162518.1328,341954921.313032,2107.13,28.059999999999945,2074.0
2118.66,2120.51,2056.25,426972.7071,889433328.786508,674817,206218.4799,429616895.54751104,2088.38,-44.659999999999854,2103.5
2073.99,2125.0,2051.0,414244.6135,867291463.569828,636801,205943.0188,431182409.022914,2088.0,29.51000000000022,1933.73
2103.51,2104.6,1923.03,775389.0602,1547934187.85902,1116849,381226.9641,760478525.516055,2013.815,-169.7800000000002,1942.98
1933.74,1982.99,1914.43,625336.2495,1218184973.299396,869619,307551.8071,598986977.594464,1948.71,9.240000000000009,1848.78
1942.98,1957.27,1825.0,688876.6186,1306179482.091942,868887,339964.1825,644708261.744395,1891.135,-94.20000000000005,1874.16
1848.77,1887.31,1841.64,331007.5879,616579601.311765,451499,168125.1409,313147831.357009,1864.475,25.3900000000001,1862.0
1874.17,1882.01,1836.37,344514.3444,641362428.689366,463928,180537.4201,336129438.631238,1859.19,-12.170000000000073,1841.84
1862.01,1890.0,1806.0,447864.0517,826968889.241232,682824,216968.9613,400599962.395403,1848.0,-20.170000000000073,1866.1
1841.84,1877.86,1801.66,457870.6047,839226421.3782461,631766,238370.8971,436940670.14806306,1839.76,24.25999999999999,1866.01
1866.1,1964.72,1785.0,897709.7298,1695903568.960903,1182620,445589.9861,842104509.424001,1874.8600000000001,-0.08999999999991815,1908.68
1866.01,1940.96,1861.19,727472.9466,1383094120.67767,959609,378523.2934,719109759.957455,1901.075,42.67000000000007,1890.94
1908.68,1923.88,1873.94,387630.7791,736203306.614156,574483,201390.0556,382298834.01980895,1898.91,-17.74000000000001,1907.8
1890.93,1918.0,1883.05,182046.1406,346028241.295737,335962,90910.2544,172785540.85637,1900.525,16.86999999999989,1870.09
1907.79,1939.0,1866.16,355336.4888,677913240.814662,552933,176787.4337,337334018.002625,1902.58,-37.700000000000045,1830.73
1870.08,1886.49,1806.12,445519.1779,818821593.694849,647788,220514.8113,405281273.929108,1846.3049999999998,-39.34999999999991,1870.08
1830.73,1881.87,1822.94,373753.2027,690907892.110455,563768,184439.1031,340877324.218158,1852.405,39.34999999999991,1905.12
1870.09,1916.52,1842.64,465185.2501,871222153.959792,751579,239749.0806,449104177.864072,1879.58,35.02999999999997,1877.07
1905.12,1918.26,1866.71,354528.6144,670584503.6596191,525802,172127.9509,325526383.589932,1892.4850000000001,-28.049999999999955,1993.3
1877.07,1998.36,1875.65,546608.875,1061183389.068112,803612,281818.2188,546945491.993123,1937.005,116.23000000000002,1896.33
1993.3,2019.0,1860.0,608106.9915,1169939393.312777,868626,309602.2227,595756528.400797,1939.5,-96.97000000000003,1870.4
1896.33,1933.33,1867.59,413268.8357,787566158.198456,625667,198046.1876,377209171.37210494,1900.46,-25.929999999999836,1847.56
1870.41,1883.97,1810.73,625316.6168,1157603209.761854,885693,308193.8507,570302849.746665,1847.35,-22.850000000000136,1846.52
1847.55,1861.88,1830.99,304396.186,561440259.790895,517737,154195.2071,284409845.645079,1846.435,-1.0299999999999727,1840.84
1846.53,1887.47,1790.51,639933.3855,1182254717.032215,802140,315762.3953,583244341.867981,1838.99,-5.690000000000055,1794.3
1840.83,1842.02,1772.68,522096.0725,944525427.0279421,679625,256341.5035,463715175.204272,1807.35,-46.52999999999997,1807.45
1794.31,1818.63,1740.0,565539.8309,1002104362.594411,696930,272766.5815,483569848.957916,1779.315,13.1400000000001,1795.11
1807.45,1817.03,1785.23,212895.4373,383397322.74478096,342566,107960.5618,194416969.777289,1801.13,-12.340000000000146,1799.21
1795.12,1824.0,1789.82,218101.0977,393557662.80186,348092,112091.4998,202267370.369558,1806.9099999999999,4.0900000000001455,1816.2
1799.2,1846.7,1785.05,388171.9261,708011632.174709,503728,200878.5212,366433193.428354,1815.875,17.0,1824.21
1816.21,1832.64,1796.2,311238.6786,565367254.106777,466058,145796.2684,264839999.726318,1814.42,8.0,1822.12
1824.21,1837.5,1783.68,352097.9913,637776970.833855,524718,174614.8238,316362266.891233,1810.5900000000001,-2.0900000000001455,1800.56
1822.12,1831.92,1771.12,293755.311,531357170.827152,480171,142539.4053,257898809.718076,1801.52,-21.559999999999945,1812.32
1800.56,1829.54,1796.81,243116.4676,440291732.350879,390917,125305.6452,226950073.642058,1813.175,11.759999999999991,1819.42
1812.31,1828.87,1807.06,127754.4349,232010582.306628,272744,67168.5635,122004402.445928,1817.965,7.110000000000127,1804.91
1819.42,1828.98,1797.21,161517.8053,292535613.878124,308391,76815.2518,139145313.568439,1813.095,-14.509999999999991,1817.35
1804.91,1828.27,1792.01,237498.9423,430673377.916653,411867,123914.6884,224774189.867085,1810.1399999999999,12.439999999999827,1854.05
1817.36,1872.5,1815.24,396869.6097,734581474.7224659,548587,222549.7769,411731244.578506,1843.87,36.690000000000055,1799.89
1854.06,1854.09,1777.6,420846.1445,761360360.597887,554307,193455.1113,349797434.176159,1815.8449999999998,-54.169999999999845,1805.6
1799.89,1818.81,1761.41,350633.0089,628769352.442571,482899,164410.1627,294794104.354962,1790.1100000000001,5.709999999999809,1827.79
1805.61,1838.2,1796.99,275690.6854,501773973.87993693,375854,140633.1075,255923842.594071,1817.595,22.180000000000064,1829.89
1827.8,1836.12,1812.18,138824.9406,253710138.250563,276383,69580.6479,127156321.87459,1824.15,2.0900000000001455,1908.64
1829.89,1918.65,1823.6,378392.4371,705699886.229488,549727,194805.8607,363152161.536748,1871.125,78.75,1892.6
1908.64,1927.62,1873.65,313593.4942,596236148.9098849,445895,158390.3448,301175186.439594,1900.635,-16.04000000000019,1900.59
1892.6,1917.0,1881.19,272665.8402,519059196.247416,422249,134288.1609,255644547.737627,1899.095,7.990000000000009,1873.63
1900.58,1907.13,1846.95,319255.5681,597360395.544034,451133,149451.087,279624016.04226,1877.04,-26.949999999999818,1861.78
1873.63,1889.2,1840.0,270496.6097,504448237.27338,422899,132786.9324,247622735.209231,1864.6,-11.850000000000136,1906.68
1861.78,1910.0,1847.51,313004.0658,591169483.099447,456788,157874.0403,298230534.993066,1878.755,44.90000000000009,1892.06
1906.69,1907.92,1881.6,148818.2427,282550389.946688,292512,71248.1015,135269927.949346,1894.76,-14.63000000000011,1890.01
1892.05,1914.63,1884.22,172683.0119,328166899.062354,289973,85783.1201,163026354.238026,1899.4250000000002,-2.0399999999999636,1810.5
1890.0,1890.63,1778.0,555361.2683,1017689609.362256,688879,253634.645,464638835.75944895,1834.315,-79.5,1884.64
1810.49,1898.29,1797.18,491407.2174,907660359.425966,616201,254098.0244,469823908.553932,1847.7350000000001,74.15000000000009,1832.13
1884.65,1897.8,1821.18,429196.7064,796856688.8667129,594071,201074.7993,373411267.734446,1859.49,-52.51999999999998,1845.64
1832.12,1861.28,1828.31,189270.4853,349160385.10498,347990,89218.1306,164597259.318507,1844.795,13.52000000000021,1840.37
1845.65,1855.0,1827.0,198324.3252,365037779.742887,354623,92841.2883,170881394.316314,1841.0,-5.2800000000002,1751.53
1840.37,1844.99,1715.03,652324.6695,1148312156.525596,877410,298962.6533,525884490.13860494,1780.01,-88.83999999999992,1752.76
1751.52,1778.25,1738.72,219956.2434,385656545.950238,378921,104970.1039,184058191.293455,1758.4850000000001,1.240000000000009,1742.57
1752.77,1759.33,1720.0,302132.4819,525467514.61960894,467392,154579.0466,268848228.1776,1739.665,-10.200000000000045,1740.12
1742.57,1770.13,1724.22,284268.0018,495907901.668493,498880,147060.3735,256562479.934,1747.1750000000002,-2.4500000000000455,1650.95
1740.12,1750.03,1630.43,415847.327,705586390.233981,572996,198035.006,335772562.742377,1690.23,-89.16999999999985,1666.96
1650.95,1680.91,1626.01,370774.7696,611499814.542176,458568,192425.5156,317419943.086948,1653.46,16.00999999999999,1717.92
1666.96,1729.5,1649.86,311734.5904,525393264.96220094,408176,158600.074,267168521.191646,1689.6799999999998,50.960000000000036,1727.76
1717.91,1770.0,1714.26,210914.9216,366944179.320637,359758,107260.8485,186631806.833697,1742.13,9.849999999999909,1720.95
1727.75,1747.84,1712.0,156535.0128,270948973.417484,273858,79223.6039,137159225.733412,1729.92,-6.7999999999999545,1737.11
1720.95,1752.19,1698.0,245162.7589,422827205.775489,366143,120432.5942,207735564.792355,1725.095,16.159999999999854,1791.99
1737.1,1796.99,1714.72,328855.6846,577529266.789217,459724,168345.9791,295848851.477509,1755.855,54.8900000000001,1889.11
1791.99,1901.0,1787.38,613755.8869,1132377905.488902,699689,301882.535,557089886.052912,1844.19,97.11999999999989,1872.01
1889.1,1933.17,1865.98,416714.5719,791056016.146176,536410,196874.686,373931527.580786,1899.575,-17.089999999999918,1892.63
1872.0,1936.42,1861.01,401147.9324,760352485.336681,531784,196520.6502,372600003.369504,1898.7150000000001,20.63000000000011,1874.96
1892.63,1906.0,1864.77,226910.2941,427721477.76198,356654,108047.8764,203668990.458571,1885.385,-17.670000000000073,1898.8
1874.95,1930.0,1868.83,338757.6158,644415530.040616,482753,170334.2642,323870595.292583,1899.415,23.84999999999991,1858.97
1898.8,1909.1,1837.18,458743.861,859537162.3556141,518009,221834.2749,415653994.57101506,1873.1399999999999,-39.82999999999993,1889.58
1858.97,1912.53,1855.19,366634.5707,690855987.041332,437184,195382.3664,368354695.947731,1883.8600000000001,30.6099999999999,1828.02
1889.58,1890.19,1816.56,337836.5792,626358502.58848,437585,160645.2676,297804857.125455,1853.375,-61.559999999999945,1851.99
1828.03,1880.0,1827.84,241844.8281,448678322.176822,350823,123194.6191,228587452.243649,1853.92,23.960000000000036,1933.79
1851.99,1948.6,1825.01,716538.1035,1353630452.615445,824889,345435.6526,653049175.2450271,1886.8049999999998,81.79999999999995,1924.5
1933.8,1944.56,1909.44,178373.3688,343093755.612736,307019,88294.4703,169850518.153404,1927.0,-9.299999999999955,1937.48
1924.5,1959.2,1885.75,255852.7832,491981842.96013904,381133,127341.9623,244921036.01352,1922.475,12.980000000000018,1955.54
1937.49,1976.16,1933.55,322102.4295,631158998.811416,404084,156608.6405,306826484.736802,1954.855,18.049999999999955,1936.2
1955.55,1967.08,1931.58,205525.0984,401186997.249838,307691,93898.5422,183304067.882058,1949.33,-19.34999999999991,1910.36
1936.19,1942.5,1894.51,267633.4783,512774138.21894896,362985,128057.0596,245340739.075563,1918.505,-25.830000000000155,1846.17
1910.35,1958.0,1846.0,456362.741,868009586.22327,519031,225559.182,429043301.00454307,1902.0,-64.17999999999984,1870.91
1846.17,1878.0,1826.0,232944.3466,432733381.05496705,355260,115143.0873,213926654.205755,1852.0,24.74000000000001,1865.24
1870.92,1876.0,1842.8,125819.8273,234001180.804625,228589,62592.5197,116432999.11736,1859.4,-5.680000000000064,1862.8
1865.24,1879.36,1856.15,135046.3743,252189550.05161,234925,67977.917,126943043.660608,1867.755,-2.4400000000000546,1880.4
